ASIN,ID,TOPIC,RATEABLE,SENTIMENT SCORE,SNIPPET,SUBTOPICS,QUESTION,ANSWER,QA SCORE,NOUNS,ADJECTIVES,VERBS
B087DH51VB,RCU3ZP54NF5MO,ear bud,TRUE,0.302534891,"......wired bluetooth ear buds (usually with a neckband) give you at least 12 hours of use on a single charge, are better in terms of latency (the vocals being heard a short moment after you see the lip movement on the screen) if not perfect... they are harder to lose and half the price of the cheapest decently specced tws ear buds ... i would recommend the oneplus z wireless or if you want to save a bit of money the realme buds or if you still want to save a bit more money boat s unit... condidering the price difference, buying a new one also will not burn a hole in your pocket (unless you buy an akg, top of the line ear phones or others of that sort) coming to the second part of the review, i chose these ear buds over the others because of (in order of preference) 1... but since i am comparing it to the other tws ear buds only, these ear phones have the perfect balance between the 'box's' charge and the 'earpod's' charge... form factor: yes they are bigger than most other tws buds especially the realme buds air (which, are just a blatant copy of the air pods)... the bud -style jbls and other options though good, are not better than this for that purpose... the in- ear bud design, though firm and steady in the ear is not something i like especially while wearing it for a relatively longer time especially while walking or exercising, which is why these are better, sturdy enough and loud enough for a majority of the users... in the second part, i will be sharing my review of these ear pods solely based on comaprision with other tws ear buds ... it has type c charging which also makes more sense and it does not have wireless charging like the realme buds air... if you can spare this amount for a tws ear phones though, these are worth buying over the realme buds air because of the battery life, over the jbl buds because of the better mic positioning (and the resulting call quality) and finally over the costlier options (the fruit company...tws ear pods : like this one... but since i am comparing it to the other tws ear buds only, these ear phones have the perfect balance between the 'box's' charge and the ' earpod 's' charge... in the second part, i will be sharing my review of these ear pods solely based on comaprision with other tws ear buds","{""ear bud"": -0.018407832621357454, ""bud"": 0.006300890866523334, ""ear pod"": 0.6111232536823021}",what's good about ear bud?,"these are better, sturdy enough and loud enough for a majority of the users",0.141229942,"['majority', 'users']","['better', 'sturdy', 'loud']",[]
B087DH51VB,R2VU91NJBRGZM6,ear bud,TRUE,0.007475116,......the buds are fine but not what i expected actually there are some wierd connection problems and battery life is not so good sound quality is good but it can not play high quality songs i had problems with various music apps like gaana and wync even amazon music so what do i say is there are issues like this but they are not often,"{""bud"": 0.007475115984314856}",,,,[],[],[]
B087DH51VB,R1X0NVT7PG1O9H,ear bud,TRUE,0.025781166,......u people are just saying u can just replace as i have said u the reason the buds is not fitting to my ears n easily falling from ears,"{""bud"": 0.025781166336459327}",,,,[],[],[]
B087DH51VB,RKF7YKJ4AC9KW,ear bud,FALSE,0.004939463,...the ear pods were for use with a mi phone,"{""ear pod"": 0.004939463134211064}",,,,[],[],[]
B087DH51VB,R1PY9Z50OZ9HOX,ear bud,TRUE,0.97862683,"......not bad,the buds is a good item","{""bud"": 0.9786268295325984}",what's good about bud?,the buds is a good item,0.618247747,"['buds', 'item']",['good'],[]
B087DH51VB,RM4NJW7XOD86E,ear bud,TRUE,0.948879587,"......volume of the second ear bud , reduced to the lowest left after 7-10 days of use","{""ear bud"": 0.9488795872104181}",what's good about ear bud?,volume,0.368042946,['volume'],[],[]
B087DH51VB,R1RBK9FUKXLINU,ear bud,TRUE,-0.920559562,......in just over one month the ear buds no longer function,"{""ear bud"": -0.9205595621525842}",what's bad about ear bud?,no longer function,0.433671743,['function'],[],[]
B087DH51VB,R3FHQ5NJCKW1LE,ear bud,TRUE,-0.485106315,"......bluetooth connection issues and one ear bud some times does not work... one ear bud has connection issue, some times it works some times not audio quality is average no noise cancellation overall average product","{""ear bud"": -0.4851063150996745}",what's bad about ear bud?,connection issue,0.313327521,"['connection', 'issue']",[],[]
B087DH51VB,R38FUJSSCQCVCH,ear bud,TRUE,-0.975879579,"......the ear buds were not working out of the box and were not connecting, charging also not working","{""ear bud"": -0.9758795785848222}",what's bad about ear bud?,the ear buds were not working out of the box,0.269520462,"['ear', 'buds', 'box']",[],['working']
B087DH51VB,R22PZJZ4Q5RQUE,ear bud,FALSE,0.012798941,"...there might be some pros and cons with the buds, but to consider overall the buds is a fantastic piece of item at the given price......there might be some pros and cons with the buds , but to consider overall the buds is a fantastic piece of item at the given price","{""piece"": 0.012134976999110147, ""bud"": 0.013462904284088667}",,,,[],[],[]
B087DH51VB,RBU4OJ1JH1WLU,ear bud,TRUE,0.012706857,"......the buds are absolutely beast for 3k i brought the buds for 2500 but neodymium magnet drivers produce outstanding bass people complaining about sound and less bass is because they are not having perfect fit the buds need perfect fit to enhance , the sound when you check the loudness few phones might disappoint but its acceptable with poco f1 its works like charm when compared to airpods the bass is more define and has more depth but the drawback for mi which has low volume output compared to airpods","{""bud"": 0.012706857470130506}",,,,[],[],[]
B087DH51VB,R34EMIQGQGH1AT,ear bud,TRUE,-0.998172316,......the buds is very bad product,"{""bud"": -0.9981723160744325}",what's bad about bud?,the buds is very bad product,0.451741487,"['buds', 'product']",['bad'],[]
B087DH51VB,R9SZIGRI6CLCN,ear bud,TRUE,-0.239776259,......pros sound quality is good compared to other bouetooth ear buds ... manytimes only one bud worked... overall little disappointed with the buds,"{""ear bud"": 0.009724322353907994, ""bud"": -0.4892768403980925}",what's bad about ear bud?,only one bud worked... overall little disappointed with the buds,0.102648258,"['bud', 'buds']",['disappointed'],['worked']
B087DH51VB,R2L0RUIJGRK1O8,ear bud,TRUE,-0.88216971,......features: the open to connect feature is surely great and so is the remove ear bud to pause feature,"{""ear bud"": -0.8821697099773886}",what's bad about ear bud?,remove ear bud,0.000952243,"['ear', 'bud']",[],['remove']
B087DH51VB,R3CBAKU5QYB7Y9,ear bud,TRUE,-0.034988018,......im using the buds for my iphone and the while i am talking over a call i get feedback that my voice is not clear... i am not happy with the buds,"{""bud"": -0.034988018359575546}",,,,[],[],[]
B087DH51VB,RXK6BNQEIISFT,ear bud,TRUE,0.996410747,......the buds is a quality product... i like the buds ... the buds has good quality and sound quality is also very good,"{""bud"": 0.996410746653282}",what's good about bud?,good quality,0.521197736,['quality'],['good'],[]
B087DH51VB,R3B9FCRZTFI0UT,ear bud,TRUE,-0.972708604,......bought this in october and since last 10 days one of the buds does not work,"{""bud"": -0.9727086035789854}",what's bad about bud?,one of the buds does not work,0.566347539,['buds'],[],['work']
B087DH51VB,R1ZOCQTR933233,ear bud,TRUE,0.499230673,"......the sound quality is too good, as the buds has a very deep bass... the buds does not have active noise cancellation because of half in ear type but its good... the buds looks a little bit bulky and feels slightly uncomfortable when used for longer time... overall the buds is very good, its battery life is also very well","{""bud"": 0.4992306733907958}",what's good about bud?,buds does not have active noise cancellation,0.051305093,"['buds', 'noise', 'cancellation']",['active'],[]
B087DH51VB,R127F7OMUF3B3I,ear bud,TRUE,0.029139052,"......they mentioned about 4 hours battery backup on buds , but getting only about 2 hours on 50:% volume","{""bud"": 0.029139052311224434}",,,,[],[],[]
B087DH51VB,RK7107SH1OSFJ,ear bud,TRUE,-0.457773734,......missing pairing issue right bud gets totally disconnected and needs factory reset for re-pairing the bud ... battery sucks in 4 hours i have charged the case twice and buds from 100% to 60% comes in less then 5 mins,"{""bud"": -0.4577737337758466}",what's bad about bud?,missing pairing issue right bud gets totally disconnected,0.110190518,"['issue', 'bud']",['right'],"['missing', 'pairing', 'gets', 'disconnected']"
B087DH51VB,R11D2FUXAE4RDN,ear bud,TRUE,0.493584818,......fake ear buds ... local ear buds are packing in mi box after replacing one time i got duplicate item again charger is not available,"{""ear bud"": 0.4935848180657988}",what's good about ear bud?,local ear buds are packing in mi box,0.145519525,"['ear', 'buds', 'mi', 'box']",['local'],['packing']
B087DH51VB,RM6SOALGTFXI,ear bud,TRUE,0.987891139,......the buds is a great product try to get the buds,"{""bud"": 0.9878911388475862}",what's good about bud?,the buds is a great product,0.725471914,"['buds', 'product']",['great'],[]
B087DH51VB,R2HO344327VBY5,ear bud,TRUE,-0.486601087,......the buds is not paired with iphone and laptop... i am disappointed with the buds,"{""bud"": -0.4866010864935416}",what's bad about bud?,the buds is not paired with iphone and laptop,0.172749564,"['buds', 'iphone', 'laptop']",[],['paired']
B087DH51VB,R3O4Y1MIKMT99J,ear bud,TRUE,0.006068042,......thiink this is the best ear bud at this range,"{""ear bud"": 0.006068042396771667}",,,,[],[],[]
B087DH51VB,R2F77YPO0JWZ5T,ear bud,TRUE,0.973691226,......excellent buds,"{""bud"": 0.9736912264242539}",what's good about bud?,excellent buds,0.871870339,['buds'],['excellent'],[]
B087DH51VB,RVGXLHVEWB7X1,ear bud,TRUE,-0.011282784,......the volume cannot be controlled at buds ... the buds should have silicon cushions or covers for protecting ears,"{""bud"": -0.011282784347285357}",,,,[],[],[]
B087DH51VB,R3I64C41SMTJXQ,ear bud,TRUE,-0.97915553,"......i received defective product , one side ear bud not working and touch sensitivity is not good and i tried for google assistance but no luck","{""ear bud"": -0.9791555300228529}",what's bad about ear bud?,one side ear bud not working,0.418789595,"['side', 'ear']",[],"['bud', 'working']"
B087DH51VB,RA48UJJB0FWH6,ear bud,TRUE,0.495726081,......in this price range best air buds ... i am using the buds with my mi note 7 pro and apple 11 pro and overall experience is quite satisfactory,"{""bud"": 0.49572608084858827}",what's good about bud?,overall experience is quite satisfactory,0.304853648,['experience'],"['overall', 'satisfactory']",[]
B087DH51VB,R1KSSC9BG8M21P,ear bud,TRUE,0.983816902,......the buds is just a superb quality product... really loved the buds,"{""bud"": 0.9838169021075474}",what's good about bud?,superb quality product,0.286165625,"['quality', 'product']",['superb'],[]
B087DH51VB,R3CUDJ31CN695O,ear bud,TRUE,0.982271017,......nice to have these buds,"{""bud"": 0.9822710167092772}",what's good about bud?,nice to have these buds,0.551075399,['buds'],['nice'],[]
B087DH51VB,R3OU2FM78RJEVN,ear bud,TRUE,0.979837789,"......superior sound quality, light ear buds with touch controls","{""ear bud"": 0.9798377891006682}",what's good about ear bud?,light ear buds with touch controls,0.342854917,"['ear', 'buds', 'touch', 'controls']",['light'],[]
B087DH51VB,R28QSX69CRS2RX,ear bud,TRUE,-0.861281298,......even if you do not use if you kept the buds out of the box then battery will become zero in 7 hours,"{""bud"": -0.8612812983630702}",what's bad about bud?,battery will become zero in 7 hours,0.017368807,"['battery', 'hours']",[],"['will', 'become']"
B087DH51VB,R1XCEEG39ZA6IN,ear bud,TRUE,-0.992431371,......1day later right side ear bud not hearing,"{""ear bud"": -0.992431370886421}",what's bad about ear bud?,not hearing,0.838225663,[],[],['hearing']
B087DH51VB,R79ZX25HESYHO,ear bud,TRUE,-0.988086456,......please do not go for the buds,"{""bud"": -0.9880864557932678}",what's bad about bud?,do not go for the buds,0.044445638,['buds'],[],['go']
B087DH51VB,R2ZSAXH1GPIK9Z,ear bud,TRUE,0.012633358,......the product looks are good but there is an abnormal sound coming from my left ear bud,"{""ear bud"": 0.01263335757007747}",,,,[],[],[]
B087DH51VB,R202EW6OBD19CF,ear bud,TRUE,0.007997638,"......very cheap products and very bad products if anyone want to buy ear buds so please buy another company products i am saying this ,i am not a mi hater ,i am six year old mi user ,i got everything mi products perfect, expect, please do something better ,for next order","{""ear bud"": 0.00799763830482006}",,,,[],[],[]
